"smi_time","smi_type","smi_sxl","smi_sxr","smi_syl","smi_syr","smi_dxl","smi_dxr","smi_dyl","smi_dyr","smi_exl","smi_exr","smi_eyl","smi_eyr","smi_ezl","smi_ezr"
1068472093,"b",1253,1253,114,114,475,492,475,492,44.093,-22.507,38.713,37.552,704.72,715.882
1068472095,"b",1254,1254,114,114,476,490,476,490,44.084,-22.513,38.705,37.56,704.582,716.031
1068472097,"b",1254,1254,113,113,480,490,480,490,44.076,-22.517,38.698,37.568,704.444,716.178
1068472099,"b",1253,1253,112,112,481,492,481,492,44.067,-22.522,38.69,37.576,704.309,716.322
1068472101,"b",1253,1253,111,111,481,489,481,489,44.059,-22.526,38.683,37.584,704.173,716.467
1068472103,"b",1255,1255,110,110,476,488,476,488,44.051,-22.531,38.675,37.592,704.037,716.609
1068472105,"b",1255,1255,110,110,486,490,486,490,44.043,-22.535,38.643,37.599,703.896,716.75
1068472107,"b",1255,1255,109,109,486,490,486,490,44.034,-22.539,38.635,37.606,703.757,716.889
1068472109,"b",1255,1255,108,108,479,487,479,487,44.025,-22.543,38.628,37.614,703.621,717.028
1068472111,"b",1255,1255,105,105,486,492,486,492,44.017,-22.548,38.621,37.621,703.487,717.166
1068472113,"b",1256,1256,103,103,481,487,481,487,44.008,-22.552,38.613,37.629,703.354,717.303
1068472115,"b",1256,1256,101,101,481,487,481,487,44,-22.556,38.607,37.636,703.223,717.437
1068472117,"b",1256,1256,99,99,484,488,484,488,43.991,-22.56,38.6,37.643,703.096,717.572
1068472119,"b",1256,1256,98,98,484,488,484,488,43.984,-22.564,38.593,37.65,702.969,717.704
1068472121,"b",1256,1256,97,97,489,488,489,488,43.976,-22.568,38.586,37.657,702.847,717.836
1068472123,"b",1256,1256,96,96,485,489,485,489,43.968,-22.572,38.579,37.664,702.728,717.968
1068472125,"b",1254,1254,94,94,487,490,487,490,43.961,-22.576,38.573,37.671,702.611,718.097
1068472127,"b",1254,1254,93,93,482,489,482,489,43.953,-22.58,38.567,37.678,702.493,718.226
1068472129,"b",1252,1252,91,91,483,486,483,486,43.945,-22.584,38.561,37.685,702.38,718.354
1068472131,"b",1251,1251,89,89,482,486,482,486,43.939,-22.588,38.554,37.692,702.267,718.481
1068472133,"b",1249,1249,89,89,480,487,480,487,43.932,-22.592,38.549,37.699,702.157,718.607
1068472135,"b",1246,1246,89,89,483,490,483,490,43.925,-22.596,38.543,37.705,702.048,718.733
1068472137,"b",1245,1245,87,87,483,488,483,488,43.918,-22.599,38.537,37.712,701.941,718.857
1068472139,"b",1242,1242,86,86,486,491,486,491,43.912,-22.603,38.531,37.719,701.835,718.981
1068472141,"b",1241,1241,85,85,482,488,482,488,43.905,-22.607,38.525,37.725,701.731,719.103
1068472143,"b",1239,1239,84,84,485,491,485,491,43.899,-22.61,38.519,37.731,701.629,719.222
1068472145,"b",1237,1237,83,83,481,488,481,488,43.892,-22.614,38.514,37.737,701.529,719.339
1068472147,"b",1236,1236,83,83,481,489,481,489,43.886,-22.635,38.509,37.717,701.434,719.339
1068472149,"b",1234,1234,82,82,477,495,477,495,43.88,-22.634,38.503,37.718,701.341,719.343
1068472151,"b",1231,1231,82,82,483,494,483,494,43.874,-22.634,38.498,37.72,701.251,719.349
1068472153,"b",1229,1229,81,81,482,492,482,492,43.869,-22.633,38.493,37.721,701.163,719.361
1068472155,"b",1225,1225,81,81,480,493,480,493,43.862,-22.632,38.489,37.724,701.084,719.382
1068472157,"b",1222,1222,80,80,481,497,481,497,43.838,-22.632,38.483,37.727,701.144,719.408
1068472159,"b",1220,1220,79,79,483,494,483,494,43.842,-22.632,38.486,37.728,701.205,719.434
1068472161,"b",1221,1221,79,79,480,493,480,493,43.846,-22.679,38.49,37.695,701.272,719.185
1068472163,"b",1223,1223,80,80,483,493,483,493,43.823,-22.696,38.52,37.668,701.556,719.034
1068472165,"b",1223,1223,84,84,480,494,480,494,43.841,-22.707,38.535,37.566,701.837,718.937
1068472167,"b",1224,1224,89,89,480,493,480,493,43.859,-22.704,38.55,37.56,702.116,718.835
1068472169,"b",1224,1224,93,93,478,492,478,492,43.876,-22.75,38.565,37.567,702.392,718.958
1068472171,"b",1223,1223,97,97,480,494,480,494,43.894,-22.754,38.581,37.573,702.667,719.085
1068472173,"b",1225,1225,96,96,479,492,479,492,43.912,-22.759,38.596,37.58,702.939,719.213
1068472175,"b",1227,1227,98,98,483,493,483,493,43.871,-22.764,38.583,37.586,702.975,719.343
1068472177,"b",1229,1229,104,104,482,491,482,491,43.874,-22.801,38.585,37.582,703.012,719.27
1068472179,"b",1230,1230,105,105,483,487,483,487,43.875,-22.798,38.586,37.578,703.04,719.199
1068472181,"b",1232,1232,107,107,480,490,480,490,43.877,-22.796,38.587,37.575,703.066,719.13
1068472183,"b",1231,1231,107,107,484,489,484,489,43.878,-22.794,38.589,37.572,703.091,719.061
1068472185,"b",1230,1230,106,106,485,487,485,487,43.842,-22.792,38.594,37.568,702.969,718.999
1068472187,"b",1229,1229,102,102,486,486,486,486,43.833,-22.808,38.588,37.621,702.843,718.831
1068472189,"b",1227,1227,96,96,486,489,486,489,43.826,-22.802,38.58,37.612,702.717,718.67
1068472191,"b",1226,1226,98,98,489,486,489,486,43.818,-22.852,38.573,37.547,702.591,718.595
1068472193,"b",1226,1226,99,99,486,486,486,486,43.81,-22.848,38.566,37.544,702.465,718.526
1068472195,"b",1225,1225,95,95,487,488,487,488,43.802,-22.845,38.559,37.541,702.337,718.463
1068472197,"b",1222,1222,95,95,488,486,488,486,43.794,-22.842,38.551,37.538,702.209,718.405
1068472199,"b",1219,1219,95,95,486,486,486,486,43.787,-22.838,38.544,37.535,702.082,718.354
1068472201,"b",1218,1218,93,93,488,487,488,487,43.748,-22.836,38.566,37.532,702.172,718.311
1068472203,"b",1217,1217,93,93,489,488,489,488,43.695,-22.833,38.542,37.531,702.254,718.274
1068472205,"b",1217,1217,94,94,488,489,488,489,43.701,-22.83,38.547,37.529,702.338,718.241
1068472207,"b",1220,1220,99,99,487,488,487,488,43.705,-22.895,38.552,37.476,702.43,718.256
1068472209,"b",1222,1222,101,101,488,490,488,490,43.656,-22.894,38.558,37.476,702.309,718.265
1068472211,"b",1223,1223,102,102,492,490,492,490,43.648,-22.893,38.551,37.476,702.194,718.27
1068472213,"b",1225,1225,107,107,490,491,490,491,43.641,-22.918,38.544,37.431,702.082,718.39
1068472215,"b",1225,1225,112,112,487,492,487,492,43.634,-22.921,38.538,37.436,701.974,718.512
1068472217,"b",1226,1226,112,112,492,493,492,493,43.627,-22.943,38.532,37.499,701.868,718.717
1068472219,"b",1228,1228,113,113,487,492,487,492,43.621,-22.949,38.526,37.51,701.764,718.919
1068472221,"b",1230,1230,116,116,490,496,490,496,43.614,-22.998,38.521,37.483,701.664,718.84
1068472223,"b",1232,1232,114,114,486,493,486,493,43.608,-22.996,38.515,37.554,701.567,718.755
1068472225,"b",1233,1233,116,116,488,493,488,493,43.6,-22.993,38.511,37.552,701.482,718.671
1068472227,"b",1233,1233,108,108,483,495,483,495,43.577,-22.925,38.559,37.681,701.527,718.829
1068472229,"b",1231,1231,111,111,486,489,486,489,43.598,-22.911,38.581,37.692,701.443,718.838
1068472231,"b",1229,1229,121,121,487,487,487,487,43.61,-22.894,38.626,37.715,701.424,718.961
1068472233,"b",1232,1232,141,141,489,489,489,489,43.594,-22.917,38.717,37.738,701.554,718.967
1068472235,"b",1235,1235,186,186,485,496,485,496,43.581,-22.917,38.796,37.735,701.617,718.969
1068472237,"b",1232,1232,208,208,494,496,494,496,43.559,-22.898,38.821,38.018,701.899,719.088
1068472239,"b",1244,1244,246,246,487,493,487,493,43.52,-22.905,38.939,38.023,701.941,719.208
1068472241,"b",1241,1241,295,295,489,497,489,497,43.522,-22.907,39.072,38.025,701.977,719.314
1068472243,"b",1237,1237,344,344,485,497,485,497,43.485,-22.854,39.103,38.126,701.86,719.358
1068472245,"b",1240,1240,353,353,482,498,482,498,43.409,-22.878,39.19,38.297,701.813,719.488
1068472247,"b",1237,1237,388,388,489,499,489,499,43.445,-22.833,39.281,38.308,701.932,719.22
1068472249,"b",1236,1236,421,421,488,501,488,501,43.394,-22.808,39.373,38.331,701.498,719.067
1068472251,"b",1243,1243,442,442,488,498,488,498,43.31,-22.787,39.436,38.49,701.409,718.983
1068472253,"b",1248,1248,470,470,487,497,487,497,43.306,-22.801,39.504,38.566,701.331,718.808
1068472255,"b",1245,1245,517,517,488,494,488,494,43.282,-22.732,39.538,38.612,701.386,718.41
1068472257,"b",1242,1242,541,541,484,494,484,494,43.285,-22.688,39.671,38.701,701.44,718.307
1068472259,"b",1240,1240,566,566,488,487,488,487,43.307,-22.647,39.791,38.764,701.366,718.044
1068472261,"b",1236,1236,613,613,487,489,487,489,43.285,-22.577,39.826,38.848,701.423,718.192
1068472263,"b",1245,1245,672,672,485,486,485,486,43.289,-22.644,39.861,38.863,701.486,717.937
1068472265,"b",1250,1250,672,672,483,483,483,483,43.291,-22.612,39.99,39.011,701.552,717.592
1068472267,"b",1246,1246,690,690,490,489,490,489,43.276,-22.601,40.035,39.058,701.552,717.487
1068472269,"b",1252,1252,729,729,478,487,478,487,43.26,-22.56,40.094,39.111,701.652,717.627
1068472271,"b",1252,1252,775,775,480,484,480,484,43.279,-22.565,40.123,39.116,701.624,717.764
1068472273,"b",1250,1250,813,813,481,484,481,484,43.278,-22.57,40.122,39.121,701.6,717.898
1068472275,"b",1258,1258,827,827,478,483,478,483,43.251,-22.611,40.173,39.131,701.471,717.799
1068472277,"b",1261,1261,843,843,480,484,480,484,43.292,-22.608,40.172,39.125,701.318,717.702
1068472279,"b",1262,1262,855,855,479,486,479,486,43.254,-22.605,40.161,39.12,701.06,717.607
1068472281,"b",1265,1265,864,864,471,484,471,484,43.24,-22.601,40.147,39.114,700.809,717.515
1068472283,"b",1266,1266,870,870,477,485,477,485,43.274,-22.598,40.114,39.11,700.739,717.423
1068472285,"b",1268,1268,869,869,482,486,482,486,43.27,-22.595,40.11,39.104,700.669,717.328
1068472287,"b",1266,1266,871,871,479,486,479,486,43.266,-22.593,40.107,39.1,700.6,717.23
1068472289,"b",1266,1266,870,870,481,484,481,484,43.262,-22.589,40.083,39.095,700.532,717.13
1068472291,"b",1266,1266,868,868,480,485,480,485,43.258,-22.586,40.079,39.09,700.464,717.029
1068472293,"b",1267,1267,868,868,480,485,480,485,43.253,-22.583,40.075,39.084,700.394,716.926
1068472295,"b",1268,1268,866,866,487,486,487,486,43.249,-22.58,40.071,39.079,700.324,716.823
1068472297,"b",1267,1267,869,869,485,485,485,485,43.272,-22.577,40.072,39.074,700.356,716.718
1068472299,"b",1266,1266,868,868,488,485,488,485,43.274,-22.572,40.073,39.094,700.387,716.617
1068472301,"b",1266,1266,864,864,485,485,485,485,43.276,-22.569,40.075,39.089,700.42,716.517
1068472303,"b",1265,1265,863,863,485,485,485,485,43.278,-22.566,40.078,39.084,700.453,716.416
1068472305,"b",1267,1267,861,861,490,482,490,482,43.28,-22.587,40.08,39.049,700.484,716.179
1068472307,"b",1263,1263,861,861,488,485,488,485,43.283,-22.555,40.082,39.065,700.516,716.081
1068472309,"b",1263,1263,861,861,486,483,486,483,43.285,-22.576,40.084,39.031,700.549,715.849
1068472311,"b",1265,1265,858,858,486,484,486,484,43.31,-22.597,40.12,39.034,700.672,715.484
1068472313,"b",1268,1268,858,858,487,481,487,481,43.318,-22.634,40.127,39.041,700.793,715.321
1068472315,"b",1272,1272,857,857,483,483,483,483,43.325,-22.631,40.134,39.032,700.914,715.164
1068472317,"b",1270,1270,859,859,485,481,485,481,43.333,-22.626,40.141,39.024,701.031,715.01
1068472319,"b",1273,1273,857,857,489,480,489,480,43.34,-22.66,40.148,39.08,701.148,715.022
1068472321,"b",1277,1277,856,856,488,482,488,482,43.347,-22.66,40.176,39.081,701.267,715.037
1068472323,"b",1280,1280,852,852,486,485,486,485,43.393,-22.661,40.21,39.081,701.538,715.046
1068472325,"b",1282,1282,852,852,486,483,486,483,43.41,-22.661,40.226,39.083,701.807,715.058
1068472327,"b",1284,1284,848,848,486,486,486,486,43.427,-22.661,40.242,39.084,702.071,715.073
1068472329,"b",1284,1284,848,848,482,487,482,487,43.444,-22.662,40.257,39.085,702.331,715.088
1068472331,"b",1286,1286,846,846,487,485,487,485,43.459,-22.662,40.272,39.086,702.592,715.103
1068472333,"b",1287,1287,846,846,482,485,482,485,43.476,-22.663,40.287,39.087,702.844,715.118
1068472335,"b",1287,1287,844,844,485,484,485,484,43.492,-22.664,40.301,39.087,703.095,715.131
1068472337,"b",1285,1285,843,843,484,489,484,489,43.525,-22.638,40.324,39.124,703.202,715.318
1068472339,"b",1286,1286,842,842,481,487,481,487,43.532,-22.67,40.33,39.099,703.306,715.332
1068472341,"b",1283,1283,841,841,483,489,483,489,43.538,-22.644,40.336,39.135,703.411,715.518
1068472343,"b",1282,1282,842,842,479,487,479,487,43.545,-22.65,40.342,39.146,703.513,715.707
1068472345,"b",1280,1280,842,842,480,490,480,490,43.552,-22.656,40.372,39.156,703.61,715.886
1068472347,"b",1277,1277,843,843,482,486,482,486,43.558,-22.661,40.378,39.166,703.706,716.068
1068472349,"b",1277,1277,846,846,481,486,481,486,43.564,-22.667,40.384,39.176,703.802,716.246
1068472351,"b",1277,1277,845,845,478,484,478,484,43.582,-22.697,40.431,39.205,703.804,716.258
1068472353,"b",1274,1274,845,845,479,488,479,488,43.583,-22.673,40.452,39.186,703.809,716.431
1068472355,"b",1272,1272,844,844,486,488,486,488,43.583,-22.678,40.453,39.196,703.811,716.604
1068472357,"b",1273,1273,844,844,479,488,479,488,43.584,-22.709,40.453,39.225,703.813,716.61
1068472359,"b",1271,1271,845,845,479,488,479,488,43.597,-22.709,40.449,39.225,703.722,716.617
1068472361,"b",1269,1269,845,845,481,488,481,488,43.591,-22.709,40.444,39.226,703.636,716.621
1068472363,"b",1268,1268,847,847,477,488,477,488,43.587,-22.709,40.44,39.226,703.547,716.625
1068472365,"b",1267,1267,847,847,482,485,482,485,43.581,-22.71,40.435,39.227,703.46,716.624
1068472367,"b",1267,1267,849,849,479,488,479,488,43.576,-22.71,40.43,39.227,703.376,716.621
1068472369,"b",1266,1266,849,849,481,485,481,485,43.571,-22.71,40.426,39.227,703.293,716.618
1068472371,"b",1264,1264,851,851,479,485,479,485,43.565,-22.71,40.421,39.228,703.211,716.614
1068472373,"b",1262,1262,851,851,480,486,480,486,43.561,-22.707,40.417,39.263,703.128,716.597
1068472375,"b",1261,1261,851,851,481,485,481,485,43.557,-22.706,40.412,39.262,703.046,716.579
1068472377,"b",1261,1261,852,852,479,486,479,486,43.551,-22.705,40.408,39.26,702.964,716.561
1068472379,"b",1259,1259,853,853,477,485,477,485,43.546,-22.706,40.403,39.26,702.884,716.547
1068472381,"b",1258,1258,854,854,484,485,484,485,43.543,-22.705,40.399,39.259,702.806,716.532
1068472383,"b",1261,1261,853,853,479,485,479,485,43.538,-22.737,40.395,39.29,702.731,716.667
1068472385,"b",1261,1261,853,853,481,485,481,485,43.533,-22.744,40.39,39.298,702.655,716.806
1068472387,"b",1261,1261,852,852,480,484,480,484,43.529,-22.748,40.386,39.305,702.579,716.933
1068472389,"b",1260,1260,852,852,478,484,478,484,43.524,-22.753,40.382,39.312,702.501,717.063
1068472391,"b",1262,1262,853,853,479,485,479,485,43.519,-22.779,40.377,39.31,702.423,717.064
1068472393,"b",1261,1261,852,852,481,483,481,483,43.515,-22.757,40.374,39.32,702.351,717.195
1068472395,"b",1261,1261,852,852,482,485,482,485,43.51,-22.783,40.369,39.318,702.28,717.197
1068472397,"b",1264,1264,852,852,481,483,481,483,43.507,-22.783,40.366,39.317,702.213,717.193
1068472399,"b",1268,1268,852,852,479,485,479,485,43.503,-22.784,40.362,39.318,702.147,717.193
1068472401,"b",1268,1268,850,850,481,484,481,484,43.499,-22.798,40.359,39.359,702.081,717.108
1068472403,"b",1273,1273,850,850,476,483,476,483,43.495,-22.796,40.354,39.355,702.011,717.028
1068472405,"b",1271,1271,849,849,481,488,481,488,43.491,-22.793,40.351,39.351,701.947,716.946
1068472407,"b",1272,1272,847,847,482,485,482,485,43.487,-22.791,40.347,39.346,701.879,716.868
1068472409,"b",1275,1275,845,845,480,486,480,486,43.483,-22.837,40.343,39.368,701.815,717.01
1068472411,"b",1274,1274,844,844,486,480,486,480,43.48,-22.794,40.34,39.35,701.751,716.936
1068472413,"b",1278,1278,841,841,486,486,486,486,43.475,-22.839,40.337,39.372,701.693,717.077
1068472415,"b",1279,1279,841,841,479,487,479,487,43.472,-22.843,40.334,39.379,701.635,717.217
1068472417,"b",1279,1279,841,841,479,483,479,483,43.469,-22.847,40.33,39.387,701.577,717.355
1068472419,"b",1279,1279,840,840,481,483,481,483,43.465,-22.852,40.327,39.394,701.516,717.491
1068472421,"b",1280,1280,839,839,480,485,480,485,43.462,-22.856,40.324,39.402,701.46,717.627
1068472423,"b",1280,1280,840,840,479,486,479,486,43.458,-22.86,40.321,39.409,701.406,717.762
1068472425,"b",1278,1278,840,840,482,482,482,482,43.455,-22.865,40.318,39.416,701.352,717.896
1068472427,"b",1278,1278,840,840,484,485,484,485,43.487,-22.869,40.342,39.423,701.429,718.028
1068472429,"b",1276,1276,839,839,478,484,478,484,43.518,-22.873,40.379,39.431,701.614,718.159
1068472431,"b",1276,1276,839,839,481,486,481,486,43.53,-22.877,40.389,39.437,701.794,718.289
1068472433,"b",1276,1276,839,839,480,487,480,487,43.54,-22.881,40.4,39.444,701.976,718.418
1068472435,"b",1274,1274,841,841,479,482,479,482,43.565,-22.885,40.404,39.451,702.05,718.545
1068472437,"b",1271,1271,841,841,478,486,478,486,43.57,-22.889,40.409,39.458,702.124,718.672
1068472439,"b",1270,1270,842,842,478,482,478,482,43.575,-22.893,40.413,39.464,702.198,718.796
1068472441,"b",1270,1270,843,843,474,484,474,484,43.579,-22.897,40.417,39.471,702.272,718.921
1068472443,"b",1266,1266,845,845,479,488,479,488,43.584,-22.901,40.421,39.478,702.341,719.044
1068472445,"b",1265,1265,846,846,476,487,476,487,43.588,-22.905,40.425,39.484,702.412,719.166
1068472447,"b",1261,1261,847,847,478,488,478,488,43.593,-22.909,40.43,39.491,702.479,719.286
1068472449,"b",1262,1262,848,848,485,480,485,480,43.597,-22.912,40.433,39.497,702.545,719.405
1068472451,"b",1261,1261,851,851,475,485,475,485,43.601,-22.916,40.437,39.503,702.612,719.523
1068472453,"b",1261,1261,854,854,478,485,478,485,43.606,-22.92,40.441,39.51,702.676,719.639
1068472455,"b",1260,1260,855,855,481,488,481,488,43.61,-22.924,40.445,39.516,702.739,719.756
1068472457,"b",1262,1262,857,857,482,484,482,484,43.613,-22.927,40.448,39.522,702.8,719.871
1068472459,"b",1261,1261,858,858,484,487,484,487,43.618,-22.931,40.453,39.528,702.862,719.984
1068472461,"b",1261,1261,859,859,480,487,480,487,43.586,-22.887,40.468,39.538,702.782,719.883
1068472463,"b",1264,1264,860,860,478,486,478,486,43.58,-22.931,40.464,39.529,702.702,719.996
1068472465,"b",1265,1265,861,861,479,493,479,493,43.612,-22.934,40.447,39.535,702.757,720.104
1068472467,"b",1268,1268,861,861,480,484,480,484,43.579,-22.891,40.462,39.544,702.674,720.001
1068472469,"b",1268,1268,861,861,482,487,482,487,43.574,-22.887,40.458,39.538,702.589,719.896
1068472471,"b",1269,1269,862,862,479,483,479,483,43.569,-22.883,40.453,39.533,702.505,719.789
1068472473,"b",1270,1270,861,861,481,486,481,486,43.577,-22.878,40.472,39.526,702.336,719.676
1068472475,"b",1270,1270,860,860,476,486,476,486,43.567,-22.874,40.463,39.52,702.169,719.563
1068472479,"b",1270,1270,861,861,484,487,484,487,43.557,-22.872,40.453,39.514,702.001,719.455
1068472481,"b",1270,1270,861,861,473,489,473,489,43.547,-22.867,40.444,39.508,701.839,719.344
1068472483,"b",1269,1269,861,861,479,483,479,483,43.572,-22.864,40.422,39.502,701.807,719.234
1068472485,"b",1270,1270,861,861,481,487,481,487,43.535,-22.862,40.432,39.525,701.643,719.128
1068472487,"b",1270,1270,860,860,481,485,481,485,43.525,-22.858,40.423,39.519,701.479,719.023
1068472489,"b",1271,1271,860,860,480,488,480,488,43.515,-22.853,40.414,39.484,701.317,718.914
1068472491,"b",1270,1270,860,860,478,485,478,485,43.505,-22.851,40.404,39.508,701.157,718.812
1068472493,"b",1268,1268,860,860,479,486,479,486,43.531,-22.817,40.383,39.52,701.129,718.577
1068472495,"b",1269,1269,859,859,481,486,481,486,43.493,-22.84,40.394,39.489,700.966,718.473
1068472497,"b",1268,1268,860,860,482,486,482,486,43.484,-22.837,40.385,39.484,700.809,718.372
1068472499,"b",1266,1266,860,860,475,486,475,486,43.495,-22.803,40.385,39.497,700.524,718.14
1068472501,"b",1266,1266,860,860,477,489,477,489,43.493,-22.826,40.347,39.466,700.503,718.039
1068472503,"b",1265,1265,860,860,478,487,478,487,43.511,-22.823,40.354,39.46,700.346,717.939
1068472505,"b",1261,1261,859,859,483,490,483,490,43.501,-22.79,40.345,39.473,700.191,717.712
1068472507,"b",1261,1261,859,859,483,488,483,488,43.492,-22.782,40.336,39.461,700.037,717.485
1068472509,"b",1259,1259,859,859,479,486,479,486,43.483,-22.776,40.328,39.449,699.883,717.265
1068472511,"b",1257,1257,858,858,481,488,481,488,43.474,-22.768,40.319,39.437,699.727,717.043
